departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Cundinamarca,empresa social del estado región de salud soacha.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,6000000,0,2026-03-10T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-06-10T00:00:00.000Z,PRESTACIÓN DE SERVICIOS COMO GESTOR COMUNITARIO EN EL PROCESO DE EQUIPOS BÁSICOS EN SALUD DE SUBGERENCIA COMUNITARIA DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA ACUERDO AL REQUERIMIENTO INSTITUCIONAL EN DESARROLLO DE LA RESOLUCIÓN 1010 DE 2025 EMITIDA POR EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL POR LA CUAL SE EFECTÚA UNA ASIGNACIÓN DE RECURSOS DEL PRESUPUESTO DE GASTO FUNCIONAMIENTO; PARA EL FORTALECIMIENTO DE LA ATENCIÓN EN EL NIVEL PRIMARIO; A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓ,PRESTACIÓN DE SERVICIOS COMO GESTOR COMUNITARIO EN EL PROCESO DE EQUIPOS BÁSICOS EN SALUD DE SUBGERENCIA COMUNITARIA DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA ACUERDO AL REQUERIMIENTO INSTITUCIONAL EN DESARROLLO DE LA RESOLUCIÓN 1010 DE 2025 EMITIDA POR EL MINISTERIO DE SALUD Y PROTECCI,92,2026,3,1,2.1014358096011004E8,3635,0.03
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,48350576,0,2026-03-09T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS COMO MEDICO (A) ESPECIALISTA CIRUJANO GENERAL PARA DESARROLLAR ACTIVIDADES EN LA DIRECCION DE SERVICIOS HOSPITALARIOS-MEDICINA DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,PRESTAR SERVICIOS COMO MEDICO (A) ESPECIALISTA CIRUJANO GENERAL PARA DESARROLLAR ACTIVIDADES EN LA DIRECCION DE SERVICIOS HOSPITALARIOS-MEDICINA DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,83,2026,3,1,5.57940873615632E8,8393,0.09
Santander,DEPARTAMENTO DE SANTANDER,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,30000000,0,2026-03-09T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-12-30T00:00:00.000Z,ELABORACIÓN E IMPRESIÓN DE LA GACETA DEPARTAMENTAL; PARA PUBLICACIÓN DE LOS ACTOS ADMINISTRATIVOS; Y DEMAS DOCUMENTOS QUE LO REQUIERAN EMANADOS POR EL DEPARTAMENTO DE SANTANDER,ELABORACIÓN E IMPRESIÓN DE LA GACETA DEPARTAMENTAL; PARA PUBLICACIÓN DE LOS ACTOS ADMINISTRATIVOS; Y DEMAS DOCUMENTOS QUE LO REQUIERAN EMANADOS POR EL DEPARTAMENTO DE SANTANDER,287,2026,3,0,2.540564492865275E8,2635,0.12
Cundinamarca,ALCALDIA DE GAMA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,Modificado,Si,Inversión,10000000,0,2026-03-08T00:00:00.000Z,2026-03-08T00:00:00.000Z,2026-09-07T00:00:00.000Z,SUMINISTRO DE ELEMENTOS DE PAPELERÍA; TRANSPORTE Y ALIMENTACIÓN PARA GARANTIZAR EL PROCESO ELECTORAL EN LAS ELECCIONES DE CONGRESO; PRESIDENCIALES Y DEMÁS QUE SE DESARROLLEN EN LA VIGENCIA 2026 EN EL MUNICIPIO DE GAMA CUNDINAMARCA BAJO LA MODALIDAD DE COTIZACIÓN INDIVIDUAL Y MONTO AGOTABLE,SUMINISTRO DE ELEMENTOS DE PAPELERÍA; TRANSPORTE Y ALIMENTACIÓN PARA GARANTIZAR EL PROCESO ELECTORAL EN LAS ELECCIONES DE CONGRESO; PRESIDENCIALES Y DEMÁS QUE SE DESARROLLEN EN LA VIGENCIA 2026 EN EL MUNICIPIO DE GAMA CUNDINAMARCA BAJO LA MODALIDAD DE COTIZACIÓN INDIVIDUAL Y MONTO AGOTABLE,183,2026,3,0,2.1014358096011004E8,3635,0.05
Valle del Cauca,ESE HOSPITAL PILOTO JAMUNDI,No aplica/No pertenece,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,21840000,0,2026-03-07T00:00:00.000Z,2026-03-12T00:00:00.000Z,2026-05-28T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES DE ENFERMERÍA PARA LA IMPLEMENTACIÓN DEL PROGRAMA DE ATENCIÓN PRIMARIA EN SALUD (APS) MEDIANTE LA CONFORMACIÓN Y OPERACIÓN DE LOS EQUIPOS BÁSICOS EN SALUD (EBS) DEL HOSPITAL PILOTO DE JAMUNDÍ (HPJ); DESARROLLANDO ACCIONES DE PROMOCIÓN DE LA SALUD; PREVENCIÓN DE LA ENFERMEDAD Y ATENCIÓN INTEGRAL EN LOS MICROTERRITORIOS ASIGNADOS; DE ACUERDO CON LOS LINEAMIENTOS ESTABLECIDOS POR LA EMPRESA SOCIAL DEL ESTADO (ESE) Y EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL RURAL,PRESTAR SERVICIOS PROFESIONALES DE ENFERMERÍA PARA LA IMPLEMENTACIÓN DEL PROGRAMA DE ATENCIÓN PRIMARIA EN SALUD (APS) MEDIANTE LA CONFORMACIÓN Y OPERACIÓN DE LOS EQUIPOS BÁSICOS EN SALUD (EBS) DEL HOSPITAL PILOTO DE JAMUNDÍ (HPJ); DESARROLLANDO ACCIONES DE PROMOCIÓN DE LA SALUD; PREVENCIÓN DE LA ENF,77,2026,3,1,3.972895858212735E8,2764,0.05
Tolima,HOSPITAL ESPECIALIZADO GRANJA INTEGRAL EMPRESA SOCIAL DEL ESTADO DE LERIDA TOLIMA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,37500000,12500000,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-09-01T00:00:00.000Z,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN MÉDICO PSIQUIATRA CON EXPERIENCIA EN SALUD PÚBLICA; PARA APOYAR A LA SECRETARIA DE SALUD DEPARTAMENTAL DIRECCIÓN DE SALUD PÚBLICA; PARA ASESORAR Y FORTALECER LA DIMENSIÓN CONVIVENCIA SOCIAL Y SALUD MENTAL;  A TRAVÉS DE  LA EJECUCIÓN DE ACCIONES DIRIGIDA A EL DESARROLLO DE LA ACTUALIZACIÓN DE LA POLÍTICA PÚBLICA DE SALUD MENTAL DEL TOLIMA 2022-2032; E IMPLEMENTACIÓN DE POLÍTICAS DE SALUD MENTAL Y DROGAS DE LA NACIÓN; EN  LOS 47 MUNICIPIOS DEL DEPARTAMENT,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN MÉDICO PSIQUIATRA CON EXPERIENCIA EN SALUD PÚBLICA; PARA APOYAR A LA SECRETARIA DE SALUD DEPARTAMENTAL DIRECCIÓN DE SALUD PÚBLICA; PARA ASESORAR Y FORTALECER LA DIMENSIÓN CONVIVENCIA SOCIAL Y SALUD MENTAL;  A TRAVÉS DE  LA EJECUCIÓN DE ACCIONES DIRIGIDA A E,179,2026,3,1,2.554871704802176E8,2022,0.15
Magdalena,HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,7401000,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS  COMO CONDUCTOR DE AMBULANCIA PARA EL AREA DE REFERENCIA Y CONTRAREFERENCIA EN EL HOSPITAL SAN CRISTÓBAL DE CIÉNAGA EMPRESA SOCIAL DEL ESTADO - SAN PEDRO,PRESTAR SERVICIOS  COMO CONDUCTOR DE AMBULANCIA PARA EL AREA DE REFERENCIA Y CONTRAREFERENCIA EN EL HOSPITAL SAN CRISTÓBAL DE CIÉNAGA EMPRESA SOCIAL DEL ESTADO - SAN PEDRO,86,2026,3,1,7.677943580718768E7,3506,0.1
Meta,EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,9000000,0,2026-03-05T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-06-04T00:00:00.000Z,PRESTACIÓN DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE MACARENA EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,PRESTACIÓN DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE MACARENA EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,91,2026,3,1,2.278074871755618E8,2136,0.04
Cundinamarca,EPUXUA E.I.C.E.,No aplica/No pertenece,Territorial,Ejecutivo,Descentralizada,Otro,Contratación régimen especial,En ejecución,No,Funcionamiento,229655720,0,2026-03-05T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-11-16T00:00:00.000Z,INTERVENTORIA PARA LA ELABORACION DE ESTUDIOS Y DISEÑOS PARA LA CONSTRUCCION DE UN ESCENARIO DEPORTIVO INTEGRAL DE ATLETISMO EN EL MUNICIPIO DE SOACHA  CUNDINAMARCA EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO 376 2025; SUSCRITO ENTRE EL INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE SOACHA Y EPUXUA E.I.C.E.,INTERVENTORIA PARA LA ELABORACION DE ESTUDIOS Y DISEÑOS PARA LA CONSTRUCCION DE UN ESCENARIO DEPORTIVO INTEGRAL DE ATLETISMO EN EL MUNICIPIO DE SOACHA  CUNDINAMARCA EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO 376 2025; SUSCRITO ENTRE EL INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE SOACHA,244,2026,3,1,2.1014358096011004E8,3635,1.09
Bolívar,ALCALDIA DE SAN PABLO - BOLIVAR,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Funcionamiento,37090600,0,2026-03-05T00:00:00.000Z,2026-03-07T00:00:00.000Z,2026-03-08T00:00:00.000Z,CONTRATAR LOS SERVICIOS LOGÍSTICOS PARA LA ALIMENTACION Y UTILES DE PAPELERIA PARA EL BUEN DESARROLLO DE LAS ELECCIONES DE CÁMARA DE REPRESENTANTES Y SENADO DE LA REPÚBLICA EN EL MUNICIPIO DE SAN PABLO BOLIVAR,CONTRATAR LOS SERVICIOS LOGÍSTICOS PARA LA ALIMENTACION Y UTILES DE PAPELERIA PARA EL BUEN DESARROLLO DE LAS ELECCIONES DE CÁMARA DE REPRESENTANTES Y SENADO DE LA REPÚBLICA EN EL MUNICIPIO DE SAN PABLO BOLIVAR,1,2026,3,0,3.8163337750031626E8,1581,0.1
Cundinamarca,ESCUELA DE FORMACION INPEC,Ley de Justicia,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,10612998,0,2026-03-05T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-03-05T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN (EL) LA ESCUELA DE FORMACIÓN; PARA DICTAR EL CURSO PROCEDIMIENTOS USO DE LA FUERZA Y MEDIOS COERCITIVOS EN EL CONTEXTO DEL SISTEMA PENITENCIARIO PARA EL PERSONAL DE RESERVISTAS A PROVEER EL CARGO DE DRAGONEANTES EN PROVISIONALIDAD 2026; CON OPORTUNIDAD; EFICIENCIA Y EFICACIA.,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN (EL) LA ESCUELA DE FORMACIÓN; PARA DICTAR EL CURSO PROCEDIMIENTOS USO DE LA FUERZA Y MEDIOS COERCITIVOS EN EL CONTEXTO DEL SISTEMA PENITENCIARIO PARA EL PERSONAL DE RESERVISTAS A PROVEER EL CARGO DE DRAGONEANTES EN PROVISIONALIDAD 2026; CON,0,2026,3,1,2.1014358096011004E8,3635,0.05
Cundinamarca,MUNICIPIO DE CAQUEZA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Funcionamiento,10689000,3349500,2026-03-05T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-12-31T00:00:00.000Z,"PRESTAR LOS SERVICIOS DE DIFUSIÓN RADIAL PARA LA DIVULGACIÓN DE 
INFORMACIÓN INSTITUCIONAL Y PROGRAMAS DE LA ADMINISTRACIÓN MUNICIPAL 
DE CÁQUEZA CUNDINAMARCA","PRESTAR LOS SERVICIOS DE DIFUSIÓN RADIAL PARA LA DIVULGACIÓN DE 
INFORMACIÓN INSTITUCIONAL Y PROGRAMAS DE LA ADMINISTRACIÓN MUNICIPAL 
DE CÁQUEZA CUNDINAMARCA",293,2026,3,0,2.1014358096011004E8,3635,0.05
Nariño,SENA REGIONAL NARIÑO Grupo Administrativo CAPCP,Trabajo,Nacional,Ejecutivo,Descentralizada,Compraventa,Mínima cuantía,En ejecución,Si,Inversión,48645847,0,2026-03-05T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-04-09T00:00:00.000Z,Compra de materiales de formación para el programa de Articulación con la educación media en las instituciones educativas a cargo del Centro Agroindustrial y Pesquero de la Costa Pacífica durante la vigencia 2026,Compra de materiales de formación para el programa de Articulación con la educación media en las instituciones educativas a cargo del Centro Agroindustrial y Pesquero de la Costa Pacífica durante la vigencia 2026,30,2026,3,0,3.0941154367689824E8,619,0.16
Atlántico,ESM BATALLON DE ASPC NO.2 CACIQUE ALFONSO XEQUE ¨NIVEL I,Salud y Protección Social,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Funcionamiento,174000000,0,2026-03-05T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-11-30T00:00:00.000Z,SUMINISTRO DE PAÑALES DESECHABLES Y TOALLAS HUMEDAS EN CUMPLIMIENTO DE LOS FALLOS DE TUTELA; PARA LA ATENCION DEL PERSONAL DE AFILIADOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LAS FUERZAS MILITARES ADSCRITOS AL ESTABLECIMIENTO DE SANIDAD MILITAR BAS02 BARRANQUILLA; Y SUS UNIDADES SATELITES; PARA LA VIGENCIA 2026,SUMINISTRO DE PAÑALES DESECHABLES Y TOALLAS HUMEDAS EN CUMPLIMIENTO DE LOS FALLOS DE TUTELA; PARA LA ATENCION DEL PERSONAL DE AFILIADOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LAS FUERZAS MILITARES ADSCRITOS AL ESTABLECIMIENTO DE SANIDAD MILITAR BAS02 BARRANQUILLA; Y SUS UNIDADES SATELITES; PARA,270,2026,3,0,3.657421074976415E8,1696,0.48
La Guajira,ALCALDIA MUNICIPAL DE FONSECA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,45763900,0,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-03-13T00:00:00.000Z,"APOYO LOGISTICO PARA LA PLANEACIÓN; ORGANIZACIÓN;
COORDINACIÓN Y EJECUCIÓN DEL PROCESO ELECTORAL DEL
CONGRESO DE LA REPUBLICA 2026 Y CONSULTA INTERPARTIDISTA EN EL
MUNICIPIO DE FONSECA - LA GUAJIRA","APOYO LOGISTICO PARA LA PLANEACIÓN; ORGANIZACIÓN;
COORDINACIÓN Y EJECUCIÓN DEL PROCESO ELECTORAL DEL
CONGRESO DE LA REPUBLICA 2026 Y CONSULTA INTERPARTIDISTA EN EL
MUNICIPIO DE FONSECA - LA GUAJIRA",9,2026,3,0,9.56909428035982E8,667,0.05
Distrito Capital de Bogotá,COMPUTADORES PARA EDUCAR,Tecnologías de la Información y las Comunicaciones,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,25242029,109500,2026-03-03T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-12-31T00:00:00.000Z,Contratar los servicios para realizar exámenes médicos ocupacionales y aplicación de vacunas en Computadores para Educar,Contratar los servicios para realizar exámenes médicos ocupacionales y aplicación de vacunas en Computadores para Educar,302,2026,3,0,5.57940873615632E8,8393,0.05
Antioquia,RIA S.A*,Ambiente y Desarrollo Sostenible,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial (con ofertas),En ejecución,No,Funcionamiento,10177963,3816736,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-06-19T00:00:00.000Z,Prestar los servicios como Guardacuencas; realizando la custodia de áreas para la protección de cuencas abastecedoras que surten acueductos en el municipio de NECOCLI en el desarrollo de las actividades para el cumplimiento de los objetivos del contrato interadministrativo No. C.I. 4600017958 de 2025; celebrado entre la Reforestadora Integral de Antioquia RIA S.A. y el Departamento de Antioquia - secretaria de ambiente.,Prestar los servicios como Guardacuencas; realizando la custodia de áreas para la protección de cuencas abastecedoras que surten acueductos en el municipio de NECOCLI en el desarrollo de las actividades para el cumplimiento de los objetivos del contrato interadministrativo No. C.I. 4600017958 de 202,108,2026,3,1,3.077974599038113E8,4959,0.03
Cesar,MUNICIPIO DE ASTREA,Servicio Público,Territorial,Ejecutivo,Centralizada,Interventoría,Mínima cuantía,En ejecución,Si,Funcionamiento,49009317,9801863,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-08-03T00:00:00.000Z,INTERVENTORÍA TÉCNICA; ADMINISTRATIVA Y FINANCIERA A LA PRESTACIÓN DEL SERVICIO DE ALUMBRADO PÚBLICO EN EL MUNICIPIO DE ASTREA; CESAR,INTERVENTORÍA TÉCNICA; ADMINISTRATIVA Y FINANCIERA A LA PRESTACIÓN DEL SERVICIO DE ALUMBRADO PÚBLICO EN EL MUNICIPIO DE ASTREA; CESAR,153,2026,3,0,4.5593152436764705E8,884,0.11
Sucre,DEPARTAMENTO DE POLICIA SUCRE,defensa,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,12012000,0,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-06-02T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTIÓN COMO ODONTÓLOGO GENERAL OGE8 DINCO0126 PARA LA UNIDAD PRESTADORA DE SALUD SUCRE - GRUPO DE INCORPORACIÓN SUCRE,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTIÓN COMO ODONTÓLOGO GENERAL OGE8 DINCO0126 PARA LA UNIDAD PRESTADORA DE SALUD SUCRE - GRUPO DE INCORPORACIÓN SUCRE,91,2026,3,1,6.009736289373134E8,335,0.02
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,terminado,No,,20480758,0,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-05-31T00:00:00.000Z,Prestar servicios Profesionales a la gestion administrativa y/o asistencial en el area de Medicina dentro de los diferentes procesos y procedimientos de la SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. de acuerdo al requerimiento institucional.,Prestar servicios Profesionales a la gestion administrativa y/o asistencial en el area de Medicina dentro de los diferentes procesos y procedimientos de la SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. de acuerdo al requerimiento institucional.,89,2026,3,1,5.57940873615632E8,8393,0.04
,ESE SAN ANTONIO DE PADUA DE PINCHOTE SANTANDER,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,,15855000,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-09-23T00:00:00.000Z,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERIA PARA LA 
E.S.E. SAN ANTONIO DE PADUA PINCHOTE-SANTANDER","PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERIA PARA LA 
E.S.E. SAN ANTONIO DE PADUA PINCHOTE-SANTANDER",205,2026,3,1,,,
Arauca,MUNICIPIO DE SARAVENA,Servicio Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,40999900,0,2026-03-02T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-03-14T00:00:00.000Z,APOYO LOGÍSTICO PARA LA REALIZACIÓN DE LAS ELECCIONES DEL CONGRESO DE LA REPUBLICA EN EL MUNICIPIO DE SARAVENA; DEPARTAMENTO DE ARAUCA,APOYO LOGÍSTICO PARA LA REALIZACIÓN DE LAS ELECCIONES DEL CONGRESO DE LA REPUBLICA EN EL MUNICIPIO DE SARAVENA; DEPARTAMENTO DE ARAUCA,9,2026,3,0,3.004183389797297E8,296,0.14
Tolima,UNIDAD DE SALUD DE IBAGUE  U.S.I. - E.S.E.,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,7916666,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-05-07T00:00:00.000Z,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES DE UN PSICOLOGO PARA LA REALIZACION DEL REGISTRO VALORACION CARACTERIZACION Y CERTIFICACION DE PERSONAS CON DISCAPACIDAD EN EL MUNICIPIO DE IBAGUE; TOLIMA; DURANTE LA VIGENCIA 2026 EN EL MARCO DE LA RESOLUCION No. 00001018 DEL 26 DE MAYO DE 2025 EXPEDIDA POR EL MINISTERIO DE SALUD Y PROTECCION SOCIAL,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES DE UN PSICOLOGO PARA LA REALIZACION DEL REGISTRO VALORACION CARACTERIZACION Y CERTIFICACION DE PERSONAS CON DISCAPACIDAD EN EL MUNICIPIO DE IBAGUE; TOLIMA; DURANTE LA VIGENCIA 2026 EN EL MARCO DE LA RESOLUCION No. 00001018 DEL 26 DE MAYO DE 2025 EXP,66,2026,3,1,2.554871704802176E8,2022,0.03
Magdalena,HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,4320000,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-03-03T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO MEDICO ESPECIALISTA PEDIATRA EN LA E.S.E HOSPITAL SAN CRISTÓBAL DE CIÉNAGA,PRESTACION DE SERVICIOS PROFESIONALES COMO MEDICO ESPECIALISTA PEDIATRA EN LA E.S.E HOSPITAL SAN CRISTÓBAL DE CIÉNAGA,1,2026,3,1,7.677943580718768E7,3506,0.06
Putumayo,ARMADA NACIONAL -  BASE NAVAL No. 3 ARC LEGUIZAMO.*,defensa,Nacional,Ejecutivo,Descentralizada,Compraventa,Mínima cuantía,Modificado,Si,Funcionamiento,14290900,0,2026-03-02T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-07-15T00:00:00.000Z,"CONTRATAR LA ADQUISICIÓN DE SOFTWARE Y LICENCIAS PARA 
LA FUERZA NAVAL DE LA AMAZONIA.","CONTRATAR LA ADQUISICIÓN DE SOFTWARE Y LICENCIAS PARA 
LA FUERZA NAVAL DE LA AMAZONIA.",134,2026,3,0,2.2260461932087228E8,321,0.06
Nariño,CONTRALORÍA MUNICIPAL DE PASTO,Servicio Público,Territorial,Corporación Autónoma,Centralizada,Seguros,Mínima cuantía,Modificado,No,Funcionamiento,9974720,0,2026-02-28T00:00:00.000Z,2026-02-28T00:00:00.000Z,2026-03-28T00:00:00.000Z,"La Contraloría Municipal de Pasto requiere contratar programa de seguros que amparen y
garanticen el aseguramiento de los bienes personas; e intereses patrimoniales y
extrapatrimoniales por los cuales es responsable la Contraloría Municipal de Pasto
para la vigencia 2026","La Contraloría Municipal de Pasto requiere contratar programa de seguros que amparen y
garanticen el aseguramiento de los bienes personas; e intereses patrimoniales y
extrapatrimoniales por los cuales es responsable la Contraloría Municipal de Pasto
para la vigencia 2026",28,2026,2,0,3.0941154367689824E8,619,0.03
Antioquia,MUNICIPIO DE EL BAGRE,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,49024400,0,2026-02-27T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-03-15T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO EN ACTIVIDADES LOGÍSTICAS PARA LA REALIZACIÓN DE LA JORNADA ELECTORAL A EFECTUARSE EL 8 DE MARZO DE 2026 EN EL MUNICIPIO DE EL BAGRE-ANTIOQUIA,PRESTACIÓN DE SERVICIOS DE APOYO EN ACTIVIDADES LOGÍSTICAS PARA LA REALIZACIÓN DE LA JORNADA ELECTORAL A EFECTUARSE EL 8 DE MARZO DE 2026 EN EL MUNICIPIO DE EL BAGRE-ANTIOQUIA,12,2026,2,0,3.077974599038113E8,4959,0.16
Boyacá,ESE SANTIAGO DE TUNJA *,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,terminado,No,,46200000,3850000,2026-02-27T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-07-01T00:00:00.000Z,SC- PRESTACIÓN DE SERVICIOS PROFESIONALES EN MEDICINA PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,SC- PRESTACIÓN DE SERVICIOS PROFESIONALES EN MEDICINA PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,121,2026,2,1,2.231946501464273E8,2841,0.21
