departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,9600000,0,2026-05-02T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-08-31T00:00:00.000Z,"PRESTAR SERVICIOS TÉCNICOS COMO RADIOPERADOR EN EL PROCESO DE REFERENCIA Y 
CONTRAREFERENCIA DE LA E.S.E ALEJANDRO PRÓSPERO REVEREND.ASIS-044","PRESTAR SERVICIOS TÉCNICOS COMO RADIOPERADOR EN EL PROCESO DE REFERENCIA Y 
CONTRAREFERENCIA DE LA E.S.E ALEJANDRO PRÓSPERO REVEREND.ASIS-044",110,2026,5,1,7.677943580718768E7,3506,0.13
Huila,COMPRADOR ESE CARMEN EMILIA OSPINA PERFIL,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,18000000,0,2026-05-01T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-09-04T00:00:00.000Z,PRESTAR LOS SERVICIOS COMO PROFESIONAL EN DERECHO PARA APOYAR EL GRUPO INTERNO DE INSTRUCCION DISCIPLINARIA DEFENSA JUDICIAL Y SUBGERENCIA SERVICIOS DE LA SALUD PARA LA ESE CARMEN EMILIA OSPINA,PRESTAR LOS SERVICIOS COMO PROFESIONAL EN DERECHO PARA APOYAR EL GRUPO INTERNO DE INSTRUCCION DISCIPLINARIA DEFENSA JUDICIAL Y SUBGERENCIA SERVICIOS DE LA SALUD PARA LA ESE CARMEN EMILIA OSPINA,122,2026,5,1,1.6070926649029127E8,1648,0.11
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,6000000,0,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-07-31T00:00:00.000Z,"PRESTAR SUS SERVICIOS COMO AGENTE COMUNITARIO O PROMOTOR PARA APOYAR LA EJECUCIÓN
DE LAS ACCIONES QUE INTEGRAN EL PLAN DE SALUD PUBLICA DIRIGIDAS A
LA POBLACION DEL DISTRITO DE SANTA MARTA EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO
PIC 2026. ASIS-141","PRESTAR SUS SERVICIOS COMO AGENTE COMUNITARIO O PROMOTOR PARA APOYAR LA EJECUCIÓN
DE LAS ACCIONES QUE INTEGRAN EL PLAN DE SALUD PUBLICA DIRIGIDAS A
LA POBLACION DEL DISTRITO DE SANTA MARTA EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO
PIC 2026. ASIS-141",91,2026,5,1,7.677943580718768E7,3506,0.08
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,8400000,0,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-07-31T00:00:00.000Z,PRESTAR SUS SERVICIOS COMO TECNICO AMBIENTAL PARA LA EJECUCIÓN DE LAS ACCIONES QUE INTEGRAN EL PLAN DE SALUD PUBLICA DIRIGIDAS A LA POBLACION DEL DISTRITO DE SANTA MARTA EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO PIC 2026. ASIS-148,PRESTAR SUS SERVICIOS COMO TECNICO AMBIENTAL PARA LA EJECUCIÓN DE LAS ACCIONES QUE INTEGRAN EL PLAN DE SALUD PUBLICA DIRIGIDAS A LA POBLACION DEL DISTRITO DE SANTA MARTA EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO PIC 2026. ASIS-148,91,2026,5,1,7.677943580718768E7,3506,0.11
Antioquia,ALCALDIA MUNICIPIO DE GIRALDO,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,23000000,0,2026-04-30T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-05-04T00:00:00.000Z,SUMINISTRO DE ALlMENTACION Y SERVICIOS REQUERIDOS PARA LA EJECUCION DE ACTIVIDADES DE LA ESCUELA DE DEPORTE FORMATIVO; DIRIGIDO AL FORTALECIMIENTO DE LOS PROCESOS Y ATENCION INTEGRAL A LOS PARTICIPANTES DEL EVENTO EN EL MPIO DE GIRALDO; ENMARCADO EN El PLAN DE DESARROLLO MPAl2024-2027 GIRALDO SOCIAL E INCLUYENTE 202500000005616.,SUMINISTRO DE ALlMENTACION Y SERVICIOS REQUERIDOS PARA LA EJECUCION DE ACTIVIDADES DE LA ESCUELA DE DEPORTE FORMATIVO; DIRIGIDO AL FORTALECIMIENTO DE LOS PROCESOS Y ATENCION INTEGRAL A LOS PARTICIPANTES DEL EVENTO EN EL MPIO DE GIRALDO; ENMARCADO EN El PLAN DE DESARROLLO MPAl2024-2027 GIRALDO SOCIAL,4,2026,4,0,3.077974599038113E8,4959,0.07
Risaralda,MUNICIPIO DE PEREIRA- OFICIAL,Servicio Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,,28000000,0,2026-04-30T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-05T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES DESDE EL COMPONENTE TÉCNICO PARA DESARROLLAR ACTIVIDADES RELACIONADAS CON LA ELABORACIÓN DE CONCEPTOS Y VISITAS A FIN DE GARANTIZAR EL CUMPLIMIENTO DE LAS NORMAS URBANÍSTICAS Y DE PROTECCIÓN DEL ESPACIO PÚBLICO EN EL MUNICIPIO DE PEREIRA (EN CUMPLIMIENTO DE ACCIÓN DE TUTELA).,PRESTACIÓN DE SERVICIOS PROFESIONALES DESDE EL COMPONENTE TÉCNICO PARA DESARROLLAR ACTIVIDADES RELACIONADAS CON LA ELABORACIÓN DE CONCEPTOS Y VISITAS A FIN DE GARANTIZAR EL CUMPLIMIENTO DE LAS NORMAS URBANÍSTICAS Y DE PROTECCIÓN DEL ESPACIO PÚBLICO EN EL MUNICIPIO DE PEREIRA (EN CUMPLIMIENTO DE ACCI,213,2026,4,1,3.8236988023883164E8,582,0.07
Antioquia,ALCALDIA MUNICIPAL SAN CARLOS,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,,150000000,0,2026-04-30T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS LOGÍSTICOS; OPERATIVOS Y TÉCNICOS PARA LA EJECUCIÓN DE ACTIVIDADES DIRIGIDAS AL FORTALECIMIENTO Y DESARROLLO DE LOS PROGRAMAS; PROYECTOS Y ESTRATEGIAS DE LA SECRETARÍA DE AGRICULTURA Y MEDIO AMBIENTE DEL MUNICIPIO DE SAN CARLOS; ANTIOQUIA,PRESTACIÓN DE SERVICIOS LOGÍSTICOS; OPERATIVOS Y TÉCNICOS PARA LA EJECUCIÓN DE ACTIVIDADES DIRIGIDAS AL FORTALECIMIENTO Y DESARROLLO DE LOS PROGRAMAS; PROYECTOS Y ESTRATEGIAS DE LA SECRETARÍA DE AGRICULTURA Y MEDIO AMBIENTE DEL MUNICIPIO DE SAN CARLOS; ANTIOQUIA,240,2026,4,0,3.077974599038113E8,4959,0.49
Meta,EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,35200000,0,2026-04-30T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-08-31T00:00:00.000Z,Contrato de prestacion de servicios profesionales como MEDICO en el hospital local de CABUYARO - META de la E.S.E Solucion Salud.,Contrato de prestacion de servicios profesionales como MEDICO en el hospital local de CABUYARO - META de la E.S.E Solucion Salud.,122,2026,4,1,2.278074871755618E8,2136,0.15
Cundinamarca,E.S.E HOSPITAL SAN RAFAEL DE CAQUEZA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,Si,,296942500,0,2026-04-30T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-10-28T00:00:00.000Z,ADQUISICION DE VEHICULO AUTOMOTOR NUEVO TIPO CAMIONETA  4X4; MOTOR DIESEL; DESTINADO AL FORTALECIMIENTO DE LA CAPACIDAD OPERATIVA Y ADMINISTRATIVA DE LA ESE HOSPITAL SAN RAFAEL DE CAQUEZA,ADQUISICION DE VEHICULO AUTOMOTOR NUEVO TIPO CAMIONETA  4X4; MOTOR DIESEL; DESTINADO AL FORTALECIMIENTO DE LA CAPACIDAD OPERATIVA Y ADMINISTRATIVA DE LA ESE HOSPITAL SAN RAFAEL DE CAQUEZA,181,2026,4,1,2.1014358096011004E8,3635,1.41
Bolívar,SENA REGIONAL BOLIVAR Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Suministros,Mínima cuantía,En ejecución,Si,,15500000,0,2026-04-30T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-11-30T00:00:00.000Z,Contratar el suministro de los materiales de formación; para el desarrollo de las acciones del programa de Articulación con la Educación Media - del Centro Agroempresarial y Minero del Sena Regional Bolívar. Lote 6 Maderables; Lote 7 Tejeduria,Contratar el suministro de los materiales de formación; para el desarrollo de las acciones del programa de Articulación con la Educación Media - del Centro Agroempresarial y Minero del Sena Regional Bolívar. Lote 6 Maderables; Lote 7 Tejeduria,208,2026,4,0,3.8163337750031626E8,1581,0.04
Santander,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Compraventa,Contratación régimen especial,En ejecución,No,,13650000,0,2026-04-29T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-05-11T00:00:00.000Z,COMPRAVENTA DE MATERIAL PUBLICITARIO CONSISTENTE EN FOLLETOS Y PENDON PARA EL DESARROLLO DE LAS ACTIVIDADES PIC 2026 DE ACUERDO AL CONTRATO No. AMAS-014-02-062-2026 DEL PLAN DE INTERVENCIONES COLECTIVAS (PIC) 2026 SUSCRITOS ENTRE LA ALCALDIA MUNICIPAL Y LA ESE CENTRO DE SALUD HERMANA GERTRUDIS DEL MUNICIPIO DE AGUADA SANTANDER,COMPRAVENTA DE MATERIAL PUBLICITARIO CONSISTENTE EN FOLLETOS Y PENDON PARA EL DESARROLLO DE LAS ACTIVIDADES PIC 2026 DE ACUERDO AL CONTRATO No. AMAS-014-02-062-2026 DEL PLAN DE INTERVENCIONES COLECTIVAS (PIC) 2026 SUSCRITOS ENTRE LA ALCALDIA MUNICIPAL Y LA ESE CENTRO DE SALUD HERMANA GERTRUDIS DEL M,12,2026,4,1,2.540564492865275E8,2635,0.05
Santander,ALCALDIA DISTRITAL BARRANCABERMEJA,Servicio Público,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,No,,704348280,0,2026-04-29T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-10-06T00:00:00.000Z,FORTALECIMIENTO EN LA ATENCIÓN Y PROTECCIÓN INTEGRAL A LOS ADULTOS MAYORES BENEFICIARIOS EN LOS CENTROS DE BIENESTAR DEL ADULTO MAYOR; EN MARCO DEL PROYECTO ASISTENCIA INTEGRAL A LAS PERSONAS MAYORES DEL DISTRITO DE BARRANCABERMEJA,FORTALECIMIENTO EN LA ATENCIÓN Y PROTECCIÓN INTEGRAL A LOS ADULTOS MAYORES BENEFICIARIOS EN LOS CENTROS DE BIENESTAR DEL ADULTO MAYOR; EN MARCO DEL PROYECTO ASISTENCIA INTEGRAL A LAS PERSONAS MAYORES DEL DISTRITO DE BARRANCABERMEJA,147,2026,4,1,2.540564492865275E8,2635,2.77
Bolívar,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS.*,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,Si,,321375000,0,2026-04-29T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-05-26T00:00:00.000Z,PRESTACIÓN DEL SERVICIO LOGÍSTICO PARA EL TRANSPORTE ASISTENCIAL TERRESTRE BÁSICO (TAB) Y MEDICALIZADO (TAM) TERRESTRE Y TRANSPORTE ASISTENCIAL MARÍTIMA BÁSICO (TAB) Y OPERACIÓN DE SERVICIO DE AMBULANCIA ACUÁTICA TAB 24/7 CON LA DOTACIÓN DE CONFORMIDAD A LA NORMATIVIDAD VIGENTE.,PRESTACIÓN DEL SERVICIO LOGÍSTICO PARA EL TRANSPORTE ASISTENCIAL TERRESTRE BÁSICO (TAB) Y MEDICALIZADO (TAM) TERRESTRE Y TRANSPORTE ASISTENCIAL MARÍTIMA BÁSICO (TAB) Y OPERACIÓN DE SERVICIO DE AMBULANCIA ACUÁTICA TAB 24/7 CON LA DOTACIÓN DE CONFORMIDAD A LA NORMATIVIDAD VIGENTE.,21,2026,4,1,3.8163337750031626E8,1581,0.84
Caldas,SENA REGIONAL CALDAS CENTRO DE AUTOMATIZACION INDUSTRIAL,Salud y Protección Social,Nacional,Ejecutivo,Descentralizada,Suministros,Mínima cuantía,En ejecución,Si,,35000000,0,2026-04-29T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-11-15T00:00:00.000Z,Contratar el suministro de materiales para formación profesional integral titulada y complementaria de la formación REGULAR que imparte el Centro de Automatización Industrial Regional Caldas de acuerdo con las especificaciones relacionadas en la ficha técnica. Lote 4 GPI; Lote 6 Transversales y Lote 9 CNC Herramientas.,Contratar el suministro de materiales para formación profesional integral titulada y complementaria de la formación REGULAR que imparte el Centro de Automatización Industrial Regional Caldas de acuerdo con las especificaciones relacionadas en la ficha técnica. Lote 4 GPI; Lote 6 Transversales y Lote,193,2026,4,0,1.3881947553267974E8,1836,0.25
Atlántico,UNIATLANTICO,Educación Nacional,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,No,,44000000,0,2026-04-29T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,"PRESTAR SERVICIOS DE ASESORÍA TÉCNICA AL
DEPARTAMENTO DE BIBLIOTECA ADSCRITO A LA
VICERRECTORÍA DE DOCENCIA DIRIGIDOS A LA SEDE
REGIONAL CENTRO SABANALARGA PARA EL DESARROLLO
DE ACTIVIDADES RELACIONADAS A LAS COLECCIONES
IMPRESAS Y DIGITALES DE LA BIBLIOTECA; ATENCIÓN DE
SALAS DE LECTURA; ASÍ COMO ACTIVIDADES
ADMINISTRATIVAS DEL DEPARTAMENTO.","PRESTAR SERVICIOS DE ASESORÍA TÉCNICA AL
DEPARTAMENTO DE BIBLIOTECA ADSCRITO A LA
VICERRECTORÍA DE DOCENCIA DIRIGIDOS A LA SEDE
REGIONAL CENTRO SABANALARGA PARA EL DESARROLLO
DE ACTIVIDADES RELACIONADAS A LAS COLECCIONES
IMPRESAS Y DIGITALES DE LA BIBLIOTECA; ATENCIÓN DE
SALAS DE LECTURA; ASÍ COMO A",239,2026,4,1,3.657421074976415E8,1696,0.12
Meta,EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,19833331,0,2026-04-28T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-11-27T00:00:00.000Z,PRESTACIÓN DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE LEJANIAS EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,PRESTACIÓN DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE LEJANIAS EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,213,2026,4,1,2.278074871755618E8,2136,0.09
Antioquia,Rama Judicial – Dirección Seccional de Administración Judicial de Medellín,Ley de Justicia,Nacional,Judicial,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,138394686,0,2026-04-28T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-12-26T00:00:00.000Z,SUMINISTRO DE TARJETAS CON BANDA MAGNÉTICA O BONOS NOMINATIVOS CANJEABLES O REDIMIBLES EN VESTUARIO Y/O CALZADO; PARA DOTACIÓN DE LEY A LOS SERVIDORES PÚBLICOS DE LA DIRECCIÓN SECCIONAL DE ADMINISTRACIÓN JUDICIAL MEDELLÍN,SUMINISTRO DE TARJETAS CON BANDA MAGNÉTICA O BONOS NOMINATIVOS CANJEABLES O REDIMIBLES EN VESTUARIO Y/O CALZADO; PARA DOTACIÓN DE LEY A LOS SERVIDORES PÚBLICOS DE LA DIRECCIÓN SECCIONAL DE ADMINISTRACIÓN JUDICIAL MEDELLÍN,240,2026,4,0,3.077974599038113E8,4959,0.45
Bolívar,ESE HOSPITAL SAN ANTONIO DE PADUA DE SIMITI,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,26693333,0,2026-04-28T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR DE EMPRESAS PARA BRINDAR APOYO A LA COORDINACIÓN CIENTÍFICA DE LA ENTIDAD HOSPITALARIA EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE PADUA,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ADMINISTRADOR DE EMPRESAS PARA BRINDAR APOYO A LA COORDINACIÓN CIENTÍFICA DE LA ENTIDAD HOSPITALARIA EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE PADUA,63,2026,4,1,3.8163337750031626E8,1581,0.07
Distrito Capital de Bogotá,UNIDAD PRESTADORA DE SALUD BOGOTÁ,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,17900960,0,2026-04-27T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-09-17T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO PROFESIONAL UNIVERSITARIO ASISTENCIAL BACTERIÓLOGO PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO PROFESIONAL UNIVERSITARIO ASISTENCIAL BACTERIÓLOGO PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,142,2026,4,1,5.57940873615632E8,8393,0.03
Valle del Cauca,MUNICIPIO DE SEVILLA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Consultoría,Mínima cuantía,En ejecución,Si,,40521487,0,2026-04-27T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-06-14T00:00:00.000Z,ACTUALIZACION DEL ESTUDIO TÉCNICO DE REFERENCIA DEL SERVICIO DE ALUMBRADO PÚBLICO EN EL MUNICIPIO DE SEVILLA; DE ACUERDO CON LAS DISPOSICIONES DE LA LEY 1819 DE 2016; EL DECRETO 943 DE 2018 Y LA RESOLUCIÓN CREG 101.013 DE 2022.,ACTUALIZACION DEL ESTUDIO TÉCNICO DE REFERENCIA DEL SERVICIO DE ALUMBRADO PÚBLICO EN EL MUNICIPIO DE SEVILLA; DE ACUERDO CON LAS DISPOSICIONES DE LA LEY 1819 DE 2016; EL DECRETO 943 DE 2018 Y LA RESOLUCIÓN CREG 101.013 DE 2022.,45,2026,4,0,3.972895858212735E8,2764,0.1
Boyacá,EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DE LA PROVINCIA DE LENGUPA,Ambiente y Desarrollo Sostenible,Territorial,Ejecutivo,Centralizada,Suministros,Contratación régimen especial,En ejecución,No,,47800000,0,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-07-23T00:00:00.000Z,CONTRATO DE SUMINISTRO DE REPUESTOS; CAMBIOS DE ACEITE; FILTROS; ROTACION DE LLANTAS; SOLDADURAS; KIT DE EMBRAGUE; CAMBIO EJE DE LEVAS LAVADO GENERAL PARQUEADERO Y ACCESORIOS PARA MANTENIMIENTO DEL VEHICULO RECOLECTOR DE RESIDUOS SOLIDOS DE SERVILENGUPA S.A.E.S.P,CONTRATO DE SUMINISTRO DE REPUESTOS; CAMBIOS DE ACEITE; FILTROS; ROTACION DE LLANTAS; SOLDADURAS; KIT DE EMBRAGUE; CAMBIO EJE DE LEVAS LAVADO GENERAL PARQUEADERO Y ACCESORIOS PARA MANTENIMIENTO DEL VEHICULO RECOLECTOR DE RESIDUOS SOLIDOS DE SERVILENGUPA S.A.E.S.P,90,2026,4,1,2.231946501464273E8,2841,0.21
Antioquia,ALCALDIA DE CAUCASIA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Obra,Mínima cuantía,En ejecución,Si,,48996425,0,2026-04-24T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-05-27T00:00:00.000Z,"CONSTRUCCIÓN DE ESTRUCTURA EN CONCRETO PARA LA INSTALACIÓN DEL TANQUE
ELEVADO DE ACUEDUCTO Y SU SITEMA DE BOMBEO EN LA VEREDA DE LA ESMERALDA
DEL MUNICIPIO DE CAUCASIA DEPARTAMENTO DE ANTIOQUIA","CONSTRUCCIÓN DE ESTRUCTURA EN CONCRETO PARA LA INSTALACIÓN DEL TANQUE
ELEVADO DE ACUEDUCTO Y SU SITEMA DE BOMBEO EN LA VEREDA DE LA ESMERALDA
DEL MUNICIPIO DE CAUCASIA DEPARTAMENTO DE ANTIOQUIA",30,2026,4,0,3.077974599038113E8,4959,0.16
Bolívar,ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Licitación pública,En ejecución,Si,,2105380269,0,2026-04-24T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATAR LA PRESTACIÓN DE SERVICIO DE CORREO Y/O MENSAJERÍA EXPRESA; E IMPRESIÓN DE LOS ACTOS ADMINISTRATIVOS Y DEMÁS DOCUMENTOS EMITIDOS POR LA SECRETARIA DE HACIENDA DISTRITAL Y DEMAS DEPENDENCIAS,CONTRATAR LA PRESTACIÓN DE SERVICIO DE CORREO Y/O MENSAJERÍA EXPRESA; E IMPRESIÓN DE LOS ACTOS ADMINISTRATIVOS Y DEMÁS DOCUMENTOS EMITIDOS POR LA SECRETARIA DE HACIENDA DISTRITAL Y DEMAS DEPENDENCIAS,241,2026,4,0,3.8163337750031626E8,1581,5.52
Atlántico,MUNICIPIO DE SABANAGRANDE,Servicio Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,14000000,0,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-04-29T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE OPERACIÓN LOGÍSTICA PARA EL DESARROLLO DE LA JORNADA DE ELECCIONES DE JUNTAS DE ACCIÓN COMUNAL A LLEVARSE A CABO EN EL MUNICIPIO DE SABANAGRANDE ATLÁNTICO,PRESTACIÓN DE SERVICIOS DE OPERACIÓN LOGÍSTICA PARA EL DESARROLLO DE LA JORNADA DE ELECCIONES DE JUNTAS DE ACCIÓN COMUNAL A LLEVARSE A CABO EN EL MUNICIPIO DE SABANAGRANDE ATLÁNTICO,5,2026,4,0,3.657421074976415E8,1696,0.04
Tolima,Escuela Internacional de Entrenamiento de la Policía de Colombia “Brigadier General Jaime Ramírez Gómez”,Servicio Público,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,30000000,0,2026-04-24T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-07-21T00:00:00.000Z,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LOS SISTEMAS DE SONIDO DE LA ESCUELA INTERNACIONAL DE ENTRENAMIENTO DE LA POLICÍA DE COLOMBIA BRIGADIER GENERAL JAIME RAMÍREZ GÓMEZ.,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LOS SISTEMAS DE SONIDO DE LA ESCUELA INTERNACIONAL DE ENTRENAMIENTO DE LA POLICÍA DE COLOMBIA BRIGADIER GENERAL JAIME RAMÍREZ GÓMEZ.,84,2026,4,0,2.554871704802176E8,2022,0.12
Casanare,IDRY,deportes,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,Funcionamiento,8952000,0,2026-04-23T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-05-07T00:00:00.000Z,COMPRAVENTA DE EQUIPOS; ELEMENTOS E INSUMOS DE OFICINA PARA EL ÁREA ADMINISTRATIVA DEL INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN DE YOPAL IDRY.,COMPRAVENTA DE EQUIPOS; ELEMENTOS E INSUMOS DE OFICINA PARA EL ÁREA ADMINISTRATIVA DEL INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN DE YOPAL IDRY.,9,2026,4,0,2.0768525613596913E8,1037,0.04
Tolima,UNIDAD DE SALUD DE IBAGUE  U.S.I. - E.S.E.,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,25650000,0,2026-04-23T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-07-26T00:00:00.000Z,CONTRATAR LA PRESTACION DE SERVICIOS DE UN MEDICO (A) QUIEN HARA PARTE DE UN (1) EQUIPO BASICO DE SALUD; LOS CUALES CONFORME A LA PROGRAMACION Y PRIORIZACION REALIZADA POR LA USI E.S.E CUMPLIRAN RESPONSABILIDADES OPERATIVAS EN UN (1) TERRITORIO URBANO; EJECUTANDO ACCIONES DE ATENCION PRIMARIA EN SALUD; GESTION DEL RIESGO EN SALUD Y SEGUIMIENTO TERRITORIAL; BAJO EL MODELO PREVENTIVO Y PREDICTIVO DE SALUD; CONFORME A LOS LINEAMIENTOS DEFINIDOS EN LA RESOLUCION 2593 DE 2025 EXPEDIDO POR EL MINISTER,CONTRATAR LA PRESTACION DE SERVICIOS DE UN MEDICO (A) QUIEN HARA PARTE DE UN (1) EQUIPO BASICO DE SALUD; LOS CUALES CONFORME A LA PROGRAMACION Y PRIORIZACION REALIZADA POR LA USI E.S.E CUMPLIRAN RESPONSABILIDADES OPERATIVAS EN UN (1) TERRITORIO URBANO; EJECUTANDO ACCIONES DE ATENCION PRIMARIA EN SAL,90,2026,4,1,2.554871704802176E8,2022,0.1
